Timestamp,Class,Confidence,BBox
2025-12-12 19:33:45.819654,lever_handle_valve,0.31,"[821.5896606445312, 170.82119750976562, 1176.460205078125, 569.1075439453125]"
2025-12-12 19:33:46.472849,wheel_handle_valve,0.41,"[491.91943359375, 64.2741470336914, 866.5730590820312, 558.5973510742188]"
2025-12-12 19:33:47.125184,lever_handle_valve,0.30,"[268.35107421875, 11.162549018859863, 459.54718017578125, 516.7659912109375]"
2025-12-12 19:33:47.821862,wheel_handle_valve,0.34,"[475.84588623046875, 52.13251876831055, 858.9172973632812, 564.912841796875]"
2025-12-12 19:33:47.821862,lever_handle_valve,0.33,"[262.1826477050781, 9.586206436157227, 462.54852294921875, 517.6502685546875]"
2025-12-12 19:33:48.455983,lever_handle_valve,0.51,"[258.9380798339844, 5.61865234375, 465.68682861328125, 520.2907104492188]"
2025-12-12 19:33:49.067452,lever_handle_valve,0.39,"[259.27349853515625, 6.382397651672363, 465.5257263183594, 519.22900390625]"
2025-12-12 19:33:49.067452,lever_handle_valve,0.33,"[810.1368408203125, 179.0406036376953, 1180.9554443359375, 567.8580322265625]"
2025-12-12 19:33:49.760968,lever_handle_valve,0.36,"[259.2767028808594, 5.577612400054932, 466.728271484375, 524.7578125]"
2025-12-12 19:33:49.760968,lever_handle_valve,0.25,"[811.7210083007812, 177.6675567626953, 1178.5865478515625, 571.6436157226562]"
2025-12-12 19:33:50.296390,lever_handle_valve,0.42,"[810.672119140625, 172.1541748046875, 1177.79833984375, 571.7774658203125]"
2025-12-12 19:33:50.296390,lever_handle_valve,0.40,"[258.6191711425781, 8.384203910827637, 467.806640625, 523.0965576171875]"
2025-12-12 19:33:50.853830,lever_handle_valve,0.41,"[810.9934692382812, 173.21847534179688, 1179.5211181640625, 574.42138671875]"
2025-12-12 19:33:50.853830,lever_handle_valve,0.35,"[263.999267578125, 5.712573051452637, 468.3473205566406, 523.5597534179688]"
2025-12-12 19:33:51.457888,lever_handle_valve,0.48,"[809.9176025390625, 175.6605682373047, 1179.0733642578125, 572.59423828125]"
2025-12-12 19:33:51.457888,lever_handle_valve,0.45,"[262.01971435546875, 7.499951362609863, 469.19964599609375, 521.6947631835938]"
2025-12-12 19:33:52.037319,lever_handle_valve,0.40,"[811.0758666992188, 170.04672241210938, 1179.1341552734375, 575.1049194335938]"
2025-12-12 19:33:52.037319,lever_handle_valve,0.36,"[266.82403564453125, 9.861083984375, 468.95068359375, 522.9674682617188]"
2025-12-12 19:33:52.708698,lever_handle_valve,0.39,"[260.40289306640625, 6.378442287445068, 472.8599548339844, 523.9850463867188]"
2025-12-12 19:34:11.600795,lever_handle_valve,0.31,"[261.60260009765625, 6.863061428070068, 467.49627685546875, 521.976318359375]"
2025-12-12 19:34:12.375404,lever_handle_valve,0.30,"[260.06036376953125, 7.405200004577637, 463.199462890625, 518.9100341796875]"
2025-12-12 19:34:13.859484,lever_handle_valve,0.28,"[247.97183227539062, 4.806884765625, 467.126220703125, 520.7974243164062]"
2025-12-12 19:34:14.480022,wheel_handle_valve,0.44,"[884.5030517578125, 122.2177963256836, 1159.275390625, 459.22357177734375]"
2025-12-12 19:34:15.094817,lever_handle_valve,0.30,"[249.1770477294922, 3.6595702171325684, 475.3937072753906, 515.2366943359375]"
2025-12-12 19:34:16.466480,lever_handle_valve,0.43,"[249.0314178466797, 3.407177686691284, 471.0914001464844, 510.22222900390625]"
2025-12-12 19:34:22.526783,wheel_handle_valve,0.28,"[476.01690673828125, 89.4874038696289, 897.3721923828125, 536.8737182617188]"
2025-12-12 19:34:31.105503,wheel_handle_valve,0.38,"[472.68719482421875, 75.95707702636719, 807.1980590820312, 567.608642578125]"
2025-12-12 19:35:10.966426,wheel_handle_valve,0.38,"[455.180419921875, 239.4954376220703, 780.5394287109375, 606.3070068359375]"
2025-12-12 19:35:12.220650,wheel_handle_valve,0.31,"[487.427978515625, 212.1508331298828, 789.402587890625, 588.3509521484375]"
2025-12-12 19:35:14.574593,wheel_handle_valve,0.28,"[440.64849853515625, 282.6605529785156, 725.8763427734375, 577.130615234375]"
2025-12-12 19:35:15.175111,wheel_handle_valve,0.40,"[430.6982421875, 215.86557006835938, 775.6688232421875, 536.25927734375]"
2025-12-12 19:35:24.411752,wheel_handle_valve,0.38,"[466.5806579589844, 188.0934295654297, 852.58349609375, 571.0418701171875]"
2025-12-12 19:35:34.611172,lever_handle_valve,0.30,"[261.87567138671875, 15.114599227905273, 456.29083251953125, 523.9783325195312]"
2025-12-12 19:35:41.016820,lever_handle_valve,0.27,"[270.1011657714844, 12.856714248657227, 470.2769470214844, 521.15869140625]"
2025-12-12 19:35:47.203438,lever_handle_valve,0.45,"[226.52670288085938, 9.331494331359863, 406.3631896972656, 530.6783447265625]"
2025-12-12 19:36:07.511793,lever_handle_valve,0.32,"[263.1392517089844, 7.435449123382568, 470.064453125, 509.97607421875]"
2025-12-12 19:36:08.063760,lever_handle_valve,0.28,"[260.68731689453125, 7.058642387390137, 469.5101623535156, 512.6372680664062]"
2025-12-12 19:36:08.607724,lever_handle_valve,0.41,"[259.1959533691406, 7.926415920257568, 471.92779541015625, 508.8871154785156]"
2025-12-12 19:36:13.409484,lever_handle_valve,0.30,"[332.32208251953125, 639.7772827148438, 524.0858764648438, 670.0709228515625]"
2025-12-12 19:36:14.545801,lever_handle_valve,0.43,"[249.5084991455078, 110.60089111328125, 385.3000183105469, 284.32489013671875]"
2025-12-12 19:36:14.545801,lever_handle_valve,0.39,"[283.44500732421875, 647.6318359375, 497.54998779296875, 690.9095458984375]"
2025-12-12 19:36:14.545801,lever_handle_valve,0.27,"[238.64834594726562, 107.5092544555664, 393.4537353515625, 290.48052978515625]"
2025-12-12 19:36:16.335354,lever_handle_valve,0.36,"[260.4404602050781, 619.9480590820312, 445.48779296875, 665.9757080078125]"
2025-12-12 19:36:19.983352,wheel_handle_valve,0.39,"[236.25424194335938, 159.7836456298828, 626.7024536132812, 410.7464294433594]"
2025-12-16 10:51:03.785915,door,0.26,"[364.16693115234375, 0.47319334745407104, 1278.341552734375, 714.9698486328125]"
2025-12-16 10:52:18.190775,lever_handle_valve,0.26,"[66.818359375, 97.7136001586914, 505.87811279296875, 574.6843872070312]"
2025-12-16 10:52:35.089355,lever_handle_valve,0.45,"[292.00592041015625, 506.827392578125, 533.9859619140625, 716.3453979492188]"
2025-12-16 10:53:09.089168,wheel_handle_valve,0.26,"[481.31298828125, 45.89849853515625, 643.6617431640625, 329.6490173339844]"
2025-12-16 10:54:44.875904,lever_handle_valve,0.28,"[119.8215103149414, 240.7594757080078, 339.65716552734375, 510.27691650390625]"
2025-12-16 10:55:10.719860,wheel_handle_valve,0.28,"[459.8819274902344, 5.75982666015625, 811.0701904296875, 430.3714904785156]"
2025-12-16 10:57:36.143892,door,0.49,"[0.0, 0.0, 466.13262939453125, 620.0714721679688]"
2025-12-16 10:57:36.143892,door,0.36,"[318.6453552246094, 0.5672851800918579, 1267.5263671875, 707.4987182617188]"
2025-12-16 11:06:02.467973,wheel_handle_valve,0.63,"[0.0, 83.5096435546875, 922.5167236328125, 634.5263671875]"
2025-12-16 11:22:23.538199,lever_handle_valve,0.46,"[106.51625061035156, 181.583984375, 325.10467529296875, 396.99737548828125]"
2025-12-16 11:22:31.432928,lever_handle_valve,0.27,"[105.23030090332031, 166.45518493652344, 379.6429748535156, 398.8314514160156]"
2025-12-16 11:22:43.064158,lever_handle_valve,0.44,"[105.21524810791016, 195.5337371826172, 411.23602294921875, 408.724365234375]"
2025-12-16 11:22:51.041024,lever_handle_valve,0.28,"[113.2978515625, 148.8022918701172, 347.0350036621094, 352.00408935546875]"
2025-12-16 11:22:57.309418,lever_handle_valve,0.39,"[109.8857421875, 1.244873046875, 360.0885925292969, 364.76043701171875]"
2025-12-16 11:23:19.105035,lever_handle_valve,0.43,"[100.80438232421875, 184.3824462890625, 324.4815979003906, 398.876708984375]"
2025-12-16 11:23:20.430729,lever_handle_valve,0.50,"[110.48658752441406, 2.49542236328125, 367.936279296875, 359.2036437988281]"
2025-12-16 11:23:22.774422,lever_handle_valve,0.79,"[114.54473876953125, 170.619140625, 413.9584045410156, 367.92010498046875]"
2025-12-16 11:23:23.189882,lever_handle_valve,0.34,"[112.72198486328125, 177.5415496826172, 402.0186462402344, 370.4365234375]"
2025-12-16 11:23:28.778741,lever_handle_valve,0.31,"[105.90901184082031, 165.4864501953125, 431.7799377441406, 364.9023742675781]"
2025-12-16 11:23:59.785453,lever_handle_valve,0.41,"[114.1480941772461, 146.35455322265625, 423.464599609375, 324.83807373046875]"
2025-12-16 11:24:29.000929,lever_handle_valve,0.29,"[102.8283462524414, 187.3188018798828, 396.9503479003906, 394.07257080078125]"
2025-12-16 11:24:29.367252,lever_handle_valve,0.33,"[78.4806900024414, 190.16342163085938, 429.7782287597656, 390.8785705566406]"
2025-12-16 11:24:32.144141,lever_handle_valve,0.26,"[88.79093170166016, 193.4062957763672, 369.1022033691406, 411.71826171875]"
2025-12-16 11:24:44.110031,wheel_handle_valve,0.46,"[392.3671875, 3.009625196456909, 670.77001953125, 141.68417358398438]"
2025-12-16 11:24:45.630182,wheel_handle_valve,0.83,"[276.41949462890625, 5.171807765960693, 598.4658203125, 197.69921875]"
2025-12-16 11:24:54.927924,wheel_handle_valve,0.54,"[251.28201293945312, 2.75445556640625, 798.1690673828125, 235.0536651611328]"
2025-12-16 11:25:05.424683,wheel_handle_valve,0.64,"[293.260009765625, 110.85005187988281, 689.4085693359375, 465.8219299316406]"
2025-12-16 11:25:27.298183,wheel_handle_valve,0.43,"[234.8684539794922, 68.48934173583984, 677.7477416992188, 363.0073547363281]"
2025-12-16 11:25:41.830708,wheel_handle_valve,0.25,"[185.3534698486328, 3.91973876953125, 741.3333740234375, 255.04263305664062]"
2025-12-16 11:25:44.171514,wheel_handle_valve,0.29,"[124.01518249511719, 90.4272232055664, 618.3924560546875, 300.25421142578125]"
2025-12-16 11:26:25.184792,wheel_handle_valve,0.45,"[273.04290771484375, 2.6670594215393066, 677.9598388671875, 243.80355834960938]"
2025-12-16 11:26:41.124898,lever_handle_valve,0.33,"[178.0784149169922, 60.59257888793945, 1231.8997802734375, 715.0196533203125]"
